27,24
44,26
30,48
65,47
41,81
40,69
74,30
70,31
64,28
60,27
37,93
55,52
76,23
57,22
61,20
74,66
68,18
64,23
47,92
72,24
47,97
63,56
74,19
35,99
34,24
69,52
40,54
67,56
74,62
98,30
56,26
71,79
38,63
24,35
44,88
25,84
58,32
100,15
12,105
91,61
105,17
44,23
37,59
65,72
94,46
38,22
51,98
8,88
44,84
7,102
70,104
11,41
48,106
19,99
54,105
13,45
33,14
22,74
66,78
27,108
31,35
35,32
37,28
24,20
35,30
34,24
28,36
34,23
25,36
37,28
36,34
32,20
18,23
14,25
24,33
29,40
22,23
37,42
38,37
55,25
61,19
59,24
45,96
32,57
61,44
69,52
53,17
68,15
74,16
25,18
36,39
53,42
19,53
60,12
72,82
64,57
64,16
38,31
17,46
61,61
43,26
58,73
53,12
28,55
17,74
39,72
41,79
51,52
70,86
88,37
44,83
77,19
33,52
28,34
36,32
24,24
25,30
40,30
27,21
33,35
41,25
27,42
45,27
22,30
63,61
72,68
62,57
75,59
75,54
71,57
40,71
72,33
59,76
51,41
57,41
39,91
35,63
52,36
32,59
40,82
33,95
48,97
58,26
70,28
70,23
24,59
55,31
64,66
67,32
81,29
95,94
79,57
45,92
60,31
41,54
52,106
76,25
66,55
64,26
56,37
71,63
34,99
5,56
75,64
93,49
63,22
96,43
38,16
60,86
67,61
62,82
106,68
45,107
29,19
63,105
12,29
47,36
10,112
73,112
106,10
39,78
44,17
63,109
109,14
18,34
9,65
109,82
41,43
32,36
38,28
56,52
17,20
60,18
42,59
38,57
62,56
38,50
24,32
18,58
62,61
60,57
56,45
70,64
61,45
48,48
69,54
52,44
40,67
52,40
42,77
76,53
41,73
44,51
31,70
91,88
45,87
63,34
56,33
66,31
75,30
46,91
60,26
34,65
59,30
36,61
55,28
87,89
65,22
74,62
96,95
94,68
70,27
24,21
50,98
91,41
100,92
70,23
35,57
31,74
74,22
66,61
38,26
97,46
46,102
88,93
68,18
93,99
65,57
108,28
67,99
74,26
38,21
88,98
97,41
29,10
107,24
118,53
54,49
40,52
1,62
59,22
58,81
25,28
1,50
52,103
78,24
71,58
95,91
28,79
107,104
94,59
88,61
5,63
11,39
13,15
54,107
47,106
69,42
86,77
28,34
20,22
21,30
36,31
24,10
36,28
33,38
29,32
35,20
14,27
27,31
32,31
37,23
26,17
39,34
35,39
32,45
33,22
20,30
42,26
24,51
44,37
28,27
40,35
40,26
19,25
34,22
41,40
57,21
37,28
29,13
22,15
41,36
40,24
33,13
13,14
43,28
23,33
34,24
41,37
37,39
37,25
36,55
16,12
16,23
30,29
26,31
26,25
27,17
34,17
39,29
35,31
19,30
33,36
25,21
32,38
27,24
33,27
26,34
29,45
34,32
39,28
87,82
88,67
82,77
84,67
92,72
86,71
79,44
80,70
92,43
68,60
46,90
76,49
71,3
76,2
96,39
77,36
74,60
71,43
86,87
78,7
86,33
112,110
58,104
87,40
55,87
1,37
93,68
75,70
84,45
83,39
117,50
115,76
52,78
76,40
88,44
70,39
83,81
61,8
38,23
19,123
50,84
32,66
60,91
58,100
90,77
11,110
59,109
17,90
115,124
109,64
16,126
81,110
49,43
1,41
64,14
92,38
26,66
6,39
62,117
51,73
36,16
94,103
52,90
84,120
118,35
34,21
73,12
60,12
80,49
63,111
77,76
116,83
68,8
14,53
113,54
67,25
77,121
77,11
66,3
97,132
120,79
21,38
63,122
89,143
141,120
68,119
88,102
38,113
17,84
125,35
1,30
47,17
10,29
107,88
6,81
103,9
107,108
113,50
33,62
70,25
32,38
81,59
34,48
57,24
88,33
31,67
88,46
75,54
70,20
49,48
34,44
61,25
49,20
42,46
61,21
66,60
58,29
66,18
88,89
58,16
