31,31
21,22
26,18
20,37
79,64
68,61
73,58
85,56
48,106
79,56
49,102
85,32
44,78
51,113
52,63
54,106
38,77
46,96
77,69
56,31
72,67
69,35
61,32
58,118
77,35
83,27
101,87
80,60
55,115
54,119
104,36
57,126
74,21
65,34
69,22
109,93
67,28
62,27
74,32
123,60
97,64
54,123
75,26
47,88
70,103
14,94
36,68
45,59
92,20
131,56
97,88
16,122
76,89
71,26
64,125
44,84
60,123
70,109
87,60
98,94
108,39
132,111
61,130
134,26
80,32
50,97
14,107
106,86
36,33
17,118
9,125
27,53
19,40
60,45
104,134
61,14
112,70
42,74
105,122
86,19
100,52
61,49
19,98
70,31
11,59
74,113
102,91
111,108
83,107
7,76
44,125
92,81
92,62
84,93
37,31
23,19
20,40
34,37
21,45
15,18
34,23
30,31
35,29
19,23
14,13
36,30
22,31
32,31
21,22
21,43
12,26
36,21
36,29
32,29
30,48
31,33
19,21
25,33
28,35
28,19
76,76
78,60
84,62
79,40
47,83
80,50
93,30
46,66
65,104
38,63
52,111
70,63
53,101
78,30
83,68
49,72
42,68
78,35
104,101
89,29
79,26
70,68
89,34
80,72
86,37
39,33
76,64
51,107
71,111
47,62
107,106
74,35
102,110
73,72
73,30
31,20
70,107
83,32
45,78
82,37
35,31
68,39
70,27
69,32
56,110
43,72
107,47
70,3
99,48
80,65
59,113
53,115
76,113
34,61
32,97
27,35
62,1
70,92
103,97
119,84
56,59
40,49
2,30
74,93
36,92
76,117
15,51
76,5
77,68
45,125
59,5
94,73
49,96
12,9
21,15
21,124
104,86
98,73
15,87
19,66
19,71
54,123
31,34
45,38
37,47
39,42
22,34
40,15
46,56
20,61
43,42
64,62
31,16
20,19
35,19
30,29
11,25
31,22
22,39
31,40
35,39
41,35
27,46
12,16
27,39
23,25
28,35
20,22
35,22
15,23
29,17
47,46
43,33
53,40
43,49
58,38
34,19
41,66
20,62
40,8
36,38
61,70
24,26
32,34
20,25
20,19
35,30
17,40
28,30
33,29
41,34
35,9
18,25
25,25
18,36
47,30
42,26
39,29
48,40
41,57
33,29
29,36
31,28
33,32
36,29
17,29
14,10
27,42
43,34
38,28
46,39
33,56
33,31
19,41
19,31
42,41
35,49
44,29
25,40
13,30
36,23
51,38
38,33
41,52
64,16
62,53
16,56
27,38
47,42
41,11
18,66
37,50
69,17
31,26
37,41
45,30
44,26
31,9
24,16
29,23
42,28
23,31
33,24
15,24
43,32
76,73
44,78
82,58
66,55
82,62
42,88
66,64
43,92
39,91
46,86
78,33
73,29
42,60
46,97
40,99
47,93
72,39
44,101
70,32
102,103
38,76
34,100
67,28
81,27
48,103
67,35
72,59
78,66
87,28
62,29
88,32
36,105
39,68
83,33
73,25
35,95
65,24
46,107
32,91
42,84
62,106
102,90
78,37
77,25
70,108
77,61
33,36
99,43
29,64
70,65
83,68
40,107
66,111
56,111
12,42
120,92
59,48
72,119
49,112
39,15
91,28
129,54
67,104
19,106
47,51
62,61
40,72
23,72
23,99
130,68
91,77
116,88
101,57
73,78
103,7
77,121
58,43
14,119
54,119
108,9
119,21
27,81
118,27
16,79
16,97
45,35
19,19
29,30
36,39
40,32
31,38
37,29
18,15
26,33
36,35
13,8
74,69
68,63
58,54
62,55
82,58
67,45
63,46
49,86
53,58
71,59
59,59
66,70
91,66
54,62
87,27
49,104
54,103
64,2
62,106
73,39
45,97
80,35
80,28
71,66
100,98
75,61
71,30
62,31
80,70
58,106
110,98
68,110
49,108
68,33
85,33
63,35
69,25
75,29
76,74
74,33
80,62
64,101
47,91
50,98
54,110
53,53
102,57
99,108
90,23
78,66
59,111
81,24
27,47
53,117
64,110
76,22
39,109
38,73
69,38
92,105
2,62
70,72
1,20
41,82
50,113
56,114
46,80
24,68
19,14
4,29
103,46
121,42
44,48
34,29
60,116
42,76
93,71
15,108
102,86
111,118
16,75
56,1
49,61
58,77
21,96
106,74
24,29
40,42
25,34
58,16
16,30
13,22
31,32
29,28
44,29
21,26
23,31
15,10
23,47
41,35
22,20
41,37
30,24
37,39
16,38
33,46
43,33
32,28
16,28
37,21
94,69
81,80
52,99
78,70
67,60
52,85
73,69
47,83
48,88
87,68
56,93
109,81
82,65
84,44
78,46
58,111
53,111
54,105
79,118
95,35
75,62
86,32
71,59
58,116
70,1
55,119
89,35
66,43
99,72
65,7
77,113
45,112
88,39
82,71
74,37
43,27
63,2
56,123
36,30
71,41
80,75
65,122
70,65
