26,26
31,23
40,31
41,26
23,30
31,25
35,43
36,25
17,34
19,8
31,24
36,22
22,24
24,28
36,12
42,33
33,48
15,10
35,13
39,26
40,53
27,35
42,16
44,15
42,35
18,11
46,32
25,32
24,26
17,10
41,55
34,32
33,15
51,19
50,41
52,32
38,13
57,22
29,19
38,30
21,51
22,29
28,29
24,25
41,26
34,24
26,26
44,13
20,27
44,32
41,36
42,28
19,12
17,35
25,27
36,14
43,25
43,32
40,15
48,39
41,29
23,26
46,33
33,20
14,26
43,31
27,26
39,12
43,35
36,11
12,36
40,13
36,28
21,40
39,27
28,24
28,28
46,16
39,48
42,29
26,31
30,25
29,35
36,25
23,44
16,25
27,37
34,12
14,20
31,37
25,29
41,33
44,38
36,16
24,29
22,25
17,30
12,29
34,39
35,25
39,30
25,27
36,25
31,23
39,28
23,28
45,29
44,35
42,28
44,32
18,28
27,28
45,13
35,30
20,23
24,20
29,10
32,53
23,32
29,35
43,28
41,36
25,30
37,31
41,29
29,33
24,32
20,28
29,9
24,28
21,26
25,29
28,35
42,34
33,34
19,31
31,23
14,24
38,31
21,27
20,11
42,34
24,21
35,15
40,8
36,28
42,27
27,24
30,29
11,25
22,27
18,33
40,24
34,36
41,14
12,24
22,32
23,27
38,30
33,12
35,24
18,15
36,12
18,38
41,31
28,23
34,11
40,26
40,16
41,35
30,12
40,26
25,31
18,30
36,11
42,33
13,27
25,22
18,28
35,43
