39,26
32,25
36,41
14,16
44,29
36,29
32,21
22,41
15,27
25,27
28,23
37,49
24,24
20,31
30,26
36,9
27,30
42,37
25,29
26,24
40,35
22,37
45,26
12,28
42,33
30,10
26,21
27,32
37,29
10,27
16,37
49,31
43,35
28,47
14,27
27,33
40,26
23,30
34,25
12,31
36,15
39,37
29,23
40,12
41,33
25,27
42,31
33,23
39,32
36,35
14,7
20,27
38,39
24,27
34,10
9,24
23,39
25,23
19,41
33,49
15,26
32,25
25,31
46,36
27,26
37,12
35,16
18,20
23,32
19,35
22,28
38,32
44,30
43,31
41,13
37,10
30,35
35,24
32,30
34,26
35,19
28,29
14,30
54,20
46,52
54,32
48,31
48,37
31,53
26,32
12,36
15,23
30,25
35,33
19,12
26,27
27,28
26,24
20,37
42,26
24,25
29,23
19,33
33,38
39,31
27,24
32,25
17,33
40,30
12,31
14,37
46,15
29,41
26,32
38,16
30,38
20,9
45,13
47,36
44,29
18,35
41,30
26,41
37,23
30,24
22,28
36,35
24,20
34,22
34,26
31,35
42,33
20,32
25,10
30,41
