15,31
37,28
41,29
15,52
50,13
47,39
8,26
51,36
43,54
16,32
32,36
41,34
19,26
25,42
44,28
33,47
42,37
49,17
51,30
40,44
11,47
46,36
28,48
38,11
63,23
23,27
23,21
32,31
11,15
36,32
24,21
18,23
32,39
27,15
43,26
27,44
84,58
62,47
59,40
37,76
81,44
102,68
69,40
59,33
79,38
64,36
84,36
81,29
69,106
54,38
74,40
70,31
86,65
78,33
74,30
50,75
41,79
42,84
86,32
64,31
45,69
82,70
41,70
69,36
69,27
43,96
82,63
73,115
62,107
88,61
65,113
36,69
74,119
81,74
78,115
76,90
100,49
49,107
47,115
116,74
83,119
42,75
21,41
122,16
28,55
93,80
96,29
88,99
109,77
45,101
80,98
84,26
69,113
78,67
43,55
46,58
9,99
44,107
73,95
101,54
25,41
126,42
107,53
79,125
50,112
100,108
45,81
76,85
110,48
45,88
87,112
89,92
87,45
63,9
99,41
30,24
12,33
31,38
24,28
15,51
10,51
55,8
44,26
16,32
36,13
40,43
51,12
73,60
71,38
81,57
78,61
75,38
77,57
79,38
63,42
65,36
61,35
37,79
81,70
81,27
43,96
73,71
50,93
63,30
83,66
91,70
71,26
56,33
97,64
73,34
76,31
81,33
77,26
45,60
68,29
37,66
85,31
40,63
60,106
76,74
68,63
37,72
76,68
46,107
73,65
41,75
84,62
36,110
32,60
42,110
70,68
21,14
40,28
86,105
61,113
33,75
53,69
97,68
65,109
106,103
114,68
52,18
47,50
85,101
57,15
63,100
68,113
100,31
17,29
42,103
91,33
74,117
33,13
104,77
18,24
103,107
75,84
44,116
32,104
57,70
89,113
46,111
113,107
39,48
26,28
31,26
34,29
30,39
44,28
39,37
30,15
33,24
35,39
50,33
20,17
35,29
40,37
13,26
24,35
39,37
51,30
16,30
46,30
35,24
35,28
37,49
45,33
31,22
35,56
39,41
28,21
15,28
33,22
20,20
31,32
27,39
33,32
17,32
37,20
31,28
36,26
42,32
41,36
28,15
18,36
24,49
16,23
18,27
29,21
27,43
29,29
44,20
22,36
45,46
25,32
65,19
27,49
49,11
33,41
37,36
46,34
45,9
29,32
33,33
27,26
23,28
24,39
31,27
23,31
19,20
28,21
19,38
23,36
37,28
24,38
31,40
35,39
41,27
38,45
23,16
60,23
18,29
49,31
61,15
29,36
27,22
51,49
49,20
22,23
32,41
19,30
33,36
32,20
46,33
44,37
21,35
30,37
37,19
18,16
18,42
13,14
22,15
32,12
17,27
29,37
28,12
36,43
29,30
42,12
51,34
60,18
20,13
32,48
32,39
38,33
16,34
19,28
34,31
34,35
39,24
38,29
22,41
71,54
70,49
40,82
33,63
38,72
75,52
81,53
62,33
34,68
37,86
34,74
55,30
43,93
90,88
53,26
37,64
63,23
68,24
74,23
76,63
65,30
94,93
64,52
49,32
78,56
57,25
79,25
83,23
101,83
100,90
79,20
63,56
67,55
73,60
45,99
61,28
69,20
96,97
40,90
68,102
88,61
72,29
41,86
25,1
64,19
99,79
65,106
35,19
86,37
41,103
90,92
92,23
72,104
89,102
