35,27
25,26
24,31
27,22
31,32
35,26
27,37
28,22
18,17
34,32
19,7
24,19
24,34
20,24
28,31
22,18
28,18
35,23
26,40
71,60
75,59
56,86
81,69
51,88
89,56
85,57
89,61
99,68
86,32
55,102
83,37
78,72
86,73
55,108
83,65
48,82
76,63
74,30
87,36
58,112
79,32
39,28
109,87
88,69
75,36
80,60
84,61
64,119
70,34
52,95
44,70
54,113
33,31
74,68
99,107
107,62
56,119
102,45
64,72
42,34
82,29
47,75
71,105
100,11
12,120
41,62
98,73
61,122
120,102
76,110
26,27
103,41
23,89
76,9
34,90
126,54
20,76
60,33
97,29
41,91
112,45
123,37
83,117
69,14
83,83
9,66
28,22
37,64
104,88
59,49
24,126
33,22
32,28
28,17
28,32
12,15
29,24
35,33
33,38
16,31
26,44
31,33
21,12
20,23
25,36
34,31
32,36
36,30
23,30
40,38
18,52
30,18
23,48
45,40
19,20
35,24
32,28
29,19
55,91
56,98
75,1
57,105
89,47
54,108
98,40
52,103
71,3
95,45
91,80
64,115
57,4
58,109
53,112
89,76
87,80
91,35
83,36
75,35
93,40
79,40
115,96
79,35
55,117
87,37
83,40
49,117
86,44
60,120
89,86
42,32
74,40
75,47
78,75
76,121
52,85
105,109
58,114
110,109
55,71
83,80
106,113
80,47
110,68
90,124
65,119
4,36
37,33
87,127
122,127
39,28
59,66
54,122
91,128
82,32
79,79
61,3
67,10
108,54
75,6
63,7
143,43
82,76
59,124
101,112
131,59
8,39
70,7
78,69
96,10
11,33
85,122
68,82
63,123
131,95
119,96
68,126
51,58
66,1
4,31
3,41
15,115
97,89
129,91
4,67
11,42
111,30
101,81
118,27
21,55
72,86
143,113
15,33
61,100
37,112
30,64
104,28
12,80
99,66
106,12
14,22
102,123
31,31
27,33
11,28
35,21
68,67
72,70
74,55
45,83
51,82
44,79
78,54
52,86
41,87
71,37
44,91
74,65
81,62
40,93
84,28
78,66
48,93
47,110
38,74
86,57
72,27
41,98
92,67
45,98
60,27
70,31
80,29
47,87
50,99
88,61
64,30
76,22
72,23
35,102
76,59
46,102
35,97
76,29
60,32
63,24
76,33
81,58
67,26
70,61
42,102
54,107
28,16
67,58
64,35
53,57
53,12
88,27
106,81
23,39
89,87
36,93
105,100
16,40
42,69
55,70
91,71
45,11
46,106
2,23
40,13
19,69
45,32
87,79
69,108
105,77
116,29
88,124
94,117
50,54
64,99
38,42
36,25
40,38
29,33
42,33
45,42
22,39
60,10
60,25
32,47
57,14
39,36
16,31
12,14
30,43
36,34
32,35
24,29
22,25
23,47
26,33
41,12
39,29
27,25
49,31
30,11
20,34
37,40
40,37
26,26
43,41
21,30
37,25
9,17
25,8
20,8
31,35
36,28
39,34
35,22
39,38
38,34
29,33
34,26
26,41
37,34
19,22
35,29
12,11
14,25
16,10
42,31
43,35
34,23
31,13
80,60
76,63
71,61
76,40
82,35
62,36
74,46
69,39
39,74
68,34
74,30
84,66
70,30
75,74
76,36
80,31
49,100
43,24
41,70
66,27
64,32
85,61
75,26
39,21
35,22
67,83
54,124
62,123
65,39
79,27
48,96
100,24
54,111
45,90
51,91
49,104
55,118
91,90
80,39
43,86
103,45
11,14
73,83
94,66
12,71
38,15
54,64
86,111
23,39
22,97
103,31
106,12
50,59
70,112
108,48
12,55
95,85
20,101
22,124
28,49
113,55
102,55
52,107
33,87
84,84
49,116
67,108
10,97
72,65
113,63
32,29
38,43
29,36
45,39
42,26
32,15
27,40
42,18
13,62
47,15
22,16
41,39
35,40
53,17
11,15
19,34
41,47
69,61
63,40
75,37
38,64
70,38
75,28
86,33
77,74
81,64
38,71
41,78
50,99
78,67
89,30
79,28
72,70
87,62
77,32
70,30
51,88
83,58
60,35
81,32
79,36
76,24
100,100
67,34
77,62
46,95
105,99
78,58
63,105
82,69
20,76
86,67
55,111
110,12
73,63
53,45
101,42
53,107
69,65
47,87
46,77
47,60
105,93
66,29
28,112
104,106
113,80
25,108
101,94
94,25
105,76
33,106
44,27
35,15
71,34
107,47
45,20
15,33
50,113
18,86
69,110
43,36
58,13
80,107
126,63
39,12
49,105
52,57
63,87
93,64
32,31
117,40
7,62
8,15
67,77
42,67
60,82
68,105
38,34
18,35
52,34
46,35
36,38
30,22
25,23
40,22
37,34
33,38
43,33
21,35
20,28
40,27
39,40
8,13
41,40
25,26
58,17
26,55
59,10
52,37
71,52
43,42
36,85
57,33
38,94
31,64
72,62
68,62
51,30
35,75
73,31
54,99
32,71
34,53
47,29
66,67
69,29
63,32
57,28
74,58
70,34
72,25
77,54
67,25
47,106
63,23
70,67
42,97
40,102
68,20
62,55
56,105
68,57
29,16
20,89
108,22
27,38
38,50
76,25
65,109
58,23
95,83
42,48
29,23
95,98
48,110
39,108
110,112
9,10
61,102
65,82
44,12
27,116
61,106
96,44
54,25
23,85
53,68
113,19
17,11
26,30
30,106
9,104
83,18
112,92
18,15
86,63
37,25
30,29
29,35
24,35
51,14
40,37
23,11
32,8
45,49
81,73
78,69
75,72
84,67
79,79
65,68
88,76
71,39
89,72
66,64
89,67
61,61
58,64
86,43
70,63
54,114
78,45
70,45
51,100
68,34
44,76
53,106
98,75
86,34
78,33
49,87
113,60
45,84
90,34
94,39
55,122
93,65
96,69
110,113
49,96
84,30
85,39
61,117
53,65
84,81
112,108
74,45
107,50
79,38
75,39
82,42
66,40
57,109
1,66
58,90
21,49
55,61
19,17
36,95
45,20
91,116
49,83
108,120
102,38
24,27
67,1
64,122
48,77
137,114
131,65
26,12
11,113
77,3
133,119
97,54
13,17
106,13
14,34
104,79
31,133
120,30
20,119
68,7
17,31
19,64
19,89
99,32
124,12
122,83
63,2
43,72
58,125
10,126
53,142
56,11
137,20
19,114
103,48
82,35
74,138
88,54
33,31
24,44
38,31
66,104
101,52
108,125
97,135
113,40
115,25
31,98
75,10
60,25
44,117
31,14
122,19
136,127
67,84
35,42
40,37
22,27
29,29
39,45
32,50
37,25
58,16
45,18
35,39
21,28
39,33
33,37
41,29
10,21
22,29
38,23
67,69
68,65
63,70
61,61
87,67
61,53
61,57
74,45
54,83
64,50
79,42
67,47
57,63
84,1
109,98
92,33
68,1
62,103
58,104
73,113
82,65
72,2
74,77
99,99
83,31
89,36
98,106
72,39
60,109
71,117
61,115
88,31
67,113
99,93
80,75
67,41
82,36
78,35
67,118
82,69
73,35
112,104
70,44
77,72
64,108
79,31
70,108
96,102
68,123
114,67
60,99
26,31
77,116
51,74
62,120
8,37
103,103
51,62
55,59
50,1
55,93
100,57
63,4
86,73
32,63
100,143
55,4
57,21
96,35
103,99
105,125
14,123
96,57
38,26
85,5
93,6
10,31
52,79
32,90
54,33
56,97
15,97
97,53
134,37
32,107
29,87
105,107
21,86
12,133
17,60
24,136
114,8
143,6
4,28
41,117
26,54
38,121
48,42
80,55
94,2
12,36
119,59
46,38
106,77
122,23
41,41
31,48
40,24
46,27
55,32
20,30
47,12
39,40
34,40
40,32
50,16
35,55
43,28
46,15
45,38
27,32
48,10
15,9
64,62
61,59
74,58
43,88
42,83
70,59
63,71
54,46
57,42
61,39
45,93
60,67
60,63
58,31
56,36
37,80
49,101
54,106
76,30
43,100
85,65
74,69
75,34
65,30
50,106
70,25
81,1
33,21
69,32
61,28
66,67
52,34
19,91
94,90
45,108
74,63
28,22
62,34
68,37
70,69
34,69
59,105
61,111
101,63
72,29
89,60
96,43
105,17
114,15
49,112
108,58
119,60
41,67
57,112
70,64
15,106
74,4
53,41
40,55
24,24
93,80
129,87
84,102
118,15
53,111
57,116
73,114
41,22
96,47
76,91
51,117
37,76
74,125
86,112
110,71
23,50
118,45
39,72
112,29
118,108
49,91
97,106
37,24
90,12
119,120
37,107
30,31
40,16
26,33
59,17
15,55
56,13
22,31
44,29
40,33
34,34
23,37
39,43
43,25
37,25
24,17
43,13
35,33
14,16
34,39
31,43
35,22
35,39
47,32
44,46
54,13
47,40
37,31
64,28
30,6
58,42
24,35
33,46
36,27
57,12
41,31
44,42
37,54
25,16
37,16
64,30
41,20
55,49
49,51
62,36
58,52
71,58
66,69
67,49
74,36
53,54
77,67
38,89
67,43
40,83
43,93
65,65
38,93
40,98
70,33
58,29
45,98
63,32
77,27
33,98
77,33
58,34
42,89
67,36
73,71
61,26
74,30
67,56
71,25
67,28
23,49
45,105
79,57
77,61
73,67
43,113
69,21
100,77
49,105
34,105
65,61
107,36
65,21
81,29
64,101
73,63
19,51
39,110
69,64
86,62
36,74
64,107
15,79
58,107
80,108
85,76
94,99
100,95
8,39
56,1
25,54
88,16
51,85
83,44
123,51
91,6
97,111
40,61
95,93
93,63
80,84
92,51
56,76
36,30
18,30
39,26
30,37
29,21
48,28
26,36
31,30
45,39
10,19
18,56
30,37
21,38
35,32
30,35
22,30
34,28
22,24
43,33
38,30
16,14
27,33
34,25
39,25
57,14
21,33
16,35
32,14
48,29
25,27
37,41
12,11
51,31
33,42
44,15
57,14
36,25
27,8
21,24
29,11
29,26
16,38
20,29
29,16
38,40
30,30
42,28
30,27
48,37
38,39
23,33
32,38
23,25
28,22
10,18
65,62
68,69
75,57
51,49
74,62
62,39
56,42
60,44
89,66
63,33
68,35
76,73
38,65
59,31
44,87
56,34
35,54
76,67
37,69
64,28
71,26
74,32
73,36
81,61
81,68
77,29
69,31
69,57
68,39
75,24
46,93
44,66
52,108
79,56
101,103
72,73
38,60
42,77
72,110
49,104
37,107
104,108
47,110
49,44
98,108
22,12
24,112
100,34
111,24
82,29
112,112
4,66
45,105
65,105
19,115
93,106
109,66
26,15
17,12
114,10
86,98
50,116
101,79
10,88
14,63
100,48
59,92
86,127
54,112
21,7
68,112
82,80
95,81
114,78
47,97
113,54
33,35
39,31
14,29
42,26
37,40
33,40
