56,36
37,36
55,41
60,31
62,46
56,45
65,43
65,25
58,49
60,21
60,41
70,22
46,11
65,39
59,55
7,40
42,21
33,45
50,26
32,38
52,34
30,44
33,32
53,43
57,46
52,16
53,38
56,35
26,64
14,59
63,19
59,42
40,31
15,48
34,36
54,42
28,42
54,38
53,29
29,47
59,39
37,41
61,45
22,56
55,48
35,46
32,20
32,42
53,20
16,12
26,15
33,35
51,49
46,29
52,44
53,39
56,48
58,40
29,40
52,34
31,45
62,30
33,50
51,13
15,60
47,19
13,37
61,68
61,17
31,17
50,35
23,45
52,23
48,22
50,40
29,37
33,36
54,30
58,38
29,33
49,18
52,59
33,27
58,31
37,45
29,44
46,42
49,38
25,33
54,32
28,36
57,42
52,46
49,32
59,38
23,63
20,41
27,11
54,39
32,57
36,31
28,60
34,37
51,38
29,42
55,26
51,47
25,57
60,38
58,34
56,43
29,37
22,43
54,33
55,39
11,17
42,12
60,44
34,57
37,50
63,77
40,28
35,35
36,45
27,52
54,39
55,43
33,39
57,29
61,43
58,37
64,15
64,37
34,66
54,35
25,10
35,79
68,64
21,9
33,47
58,45
64,43
52,18
34,38
25,42
52,43
29,43
59,41
53,38
18,54
26,23
56,35
64,24
33,52
29,36
17,34
67,63
58,69
9,34
43,33
38,44
54,39
33,46
34,38
58,45
29,48
65,42
37,35
24,29
59,36
43,15
67,12
40,49
68,29
28,18
10,15
56,63
34,49
52,36
54,42
34,33
55,27
30,36
58,38
29,19
34,39
11,37
46,61
40,31
62,20
34,33
36,45
50,26
55,43
31,38
60,41
55,31
58,36
34,16
15,53
32,52
26,7
58,16
39,29
31,42
54,40
29,30
28,35
32,33
50,32
27,39
32,37
53,35
43,50
60,35
23,11
11,27
20,19
39,55
31,36
30,43
49,36
55,41
48,42
53,31
35,31
60,40
53,35
21,49
52,63
59,34
23,31
49,10
55,52
52,41
51,36
28,37
32,37
31,46
25,40
32,42
60,38
55,35
38,16
32,33
50,33
37,44
41,32
56,39
60,41
36,34
62,17
56,35
33,43
22,72
64,44
66,27
18,20
56,46
62,70
52,82
27,63
56,67
34,39
60,45
35,37
53,45
33,47
44,34
53,41
54,36
39,36
29,39
58,39
63,40
59,64
47,19
53,17
49,63
28,16
57,69
68,48
17,34
58,46
8,20
49,13
70,27
33,47
60,39
31,40
55,38
38,34
35,51
39,54
54,18
26,45
21,58
48,21
70,49
34,32
57,47
54,22
73,29
67,26
26,13
56,67
42,34
57,42
37,46
49,30
57,37
28,34
32,35
55,41
58,50
49,14
31,40
50,18
62,41
62,34
55,32
31,13
64,59
18,52
53,36
17,26
65,64
